Step2.tibble_sample_id,Step2.tibble_Hash,Step2.tibble_nReads
kbh922s342,72d57e31b8f28293207f3e2237f49296,533
lcs422s321,d49af942791b1e8a55ee1c87ae0529bc,533
kbt922s341,1c116972243b558d09efe192e1a0a336,528
lcm422s341,86da177b579d27d7f007f8aecee068f7,526
kbg422s121,7095c3e385f46d8d35ad31b3ed1eeb21,382
lcc422s512,7095c3e385f46d8d35ad31b3ed1eeb21,3
lce422s311,7095c3e385f46d8d35ad31b3ed1eeb21,56
lcm422s111,7095c3e385f46d8d35ad31b3ed1eeb21,42
lcs422s141,7095c3e385f46d8d35ad31b3ed1eeb21,35
kbg922s312,295c55613680494fb6baf917304cf4fe,516
kbj922s341,43429eaa334a552c3482b71ca56d77e5,516
kbh422s311,7c980438c6676b120d76f7e5e8e94fda,349
kbw422s313,7c980438c6676b120d76f7e5e8e94fda,166
lcm422s341,a22f1759fa840eaa5acb884d0218ec5f,513
kbt922s311,0009994d29b5d7d9a7f4eada01df7d13,509
lcs422s521,c87fc7ca5f96655943a13119c1a7cc94,509
kbg922s331,9b07534e875450c065924e1c2a8f7f9e,507
kbg922s311,5f2a48208f8588f218dceda6bb8c9df5,506
kbg922s312,6fa83add77f2d34599aa31738d43e0d2,506
lcc422s312,a243c29e7393035c57501d112785d5a4,196
lce422s521,a243c29e7393035c57501d112785d5a4,310
lce422s131,9d921b1e00bc67ce20786a1a8f67c432,503
lce422s141,ccca6c3f41f392606fa6bb81b473f92f,499
kbh422s531,af01a31196d6d517dcd4df39d599637b,497
lce422s131,b4a8e07fef22fbcf5779a9b5939eeb3b,497
kbh422s331,56722dbe327de432de23723cdc05e4d4,3
kbj922s332,0ff3b3d6375e7d159d00b29016959f8d,495
kbh922s342,749fc815ae96d9eefd4da7e945a535e1,489
lcm422s312,7690d15f36334885472d46afca6ac327,487
kbg922s311,bef0ffe6dda8205cfc84f7db9881b49a,483
kbg922s311,0dba6ab47e01abb3f555611b28362891,482
kbt922s311,6282b9021f3e3406eb701564a196278d,482
lce422s111,afe87a3f66bfa2715b84eb7a5f2bf227,480
kbg922s312,9f65b54948aa4cdbc3a12a4a85e07c5a,478
kbg922s311,c0a2e9499f4b58eb40401ef3027810da,476
kbg922s312,393c0c2d1744878f18beffba7f8390ce,476
kbh422s111,1cd7ac4da479fe95b65e3a6aa91f1919,476
kbh422s311,bbb9ea1f82a75635129ac122dec87621,474
kbw922pns111,fd343637cda1beb3b2b00bd3bd186c76,343
kbh922s322,9aa2c548d2c5e9aa82f0853352d20bca,469
lcm422s513,1b67ea9c904c3db4f8f3e2690f913670,469
kbg922s331,f3c80bec4c0f5582f4219d56215f6e51,320
lcm422s511,f3c80bec4c0f5582f4219d56215f6e51,148
kbh422s111,37e4c2b1610af566cf97831ccf33473a,468
kbw922pcs121,972de37cba091953707ee968b4b8d230,466
lce422s141,d15efad03b098eae6060360326420c0b,466
lcs422s531,1823a561362a4dd664ddaa2993161fdf,464
kbh422s511,726eaca2de7694a15b1407eb6a635fa3,463
lce422s112,481bb3cf8cac03fcecd0a93c361f9078,463
lcs422s341,7f718c4fded8759e0dd66929a367c91d,463
kbw422s121,950011dd71c0b1ec0a0755e7d16d4b68,462
kbg422s121,e92ade0d2ce51bbb578d51f21ded84fc,461
kbg922s311,2eb5c47148a248f7d70eb8e4b8f37f9c,460
kbh422s313,2549faf658e04be9176ea1ad0bcf5c45,458
kbj922s312,d8f1ae4e27f0d1abb83b9fe2fdc51c98,457
kbh922s341,2b1dcd3a028d98c49372c30c68c6aaeb,454
kbw922s341,3c36e9c22d5f55ac726fdeccfaab6a41,235
kbh922s322,998e3c2f2a31c925d3d56ed0f5b45eda,451
lcc422s512,f20fdf91215e2f8fec022256fd57a2a5,403
lcs422s331,f20fdf91215e2f8fec022256fd57a2a5,47
kbg922s331,3ca84aead15cde2a06c44153685bfe5c,449
kbw922pms112,98ddc64cd5084b4d4cbbac73cdef621a,449
kbb922pnts112,8d6ff4463f5cd1b157625628bf2295cb,166
lcc422s311,8d6ff4463f5cd1b157625628bf2295cb,282
kbh922s322,38215451d3a3e996f23c81f111ee4b27,446
lcm422s542,ed25b5e4eade5382c4953ef659fbab18,441
kbw922s321,845494a3888790f61ed03c170eda6069,440
lcm422s513,6e0524990bd79df5a65f5d04d86a8727,438
kbg922s312,2f474ccb5aca59bac1f34f72fad283c0,435
kbh422s321,90489e8e5672d8a2cb9ae54f2e52a41d,435
kbh422s331,c721d28b1e1cb82d72a5401316196a38,435
kbw922s332,c05d911520a044c2adb4725af146774d,434
kbw922s312,29867820da9135d169e166d9740697a2,433
kbg922s331,6d9adae0b5f23054197d48925452a1ac,432
kbw922s312,975020f838f26797b84c226042809b1c,431
kbg422s521,a76e16a39e695152cbe90c30942b751b,430
kbj922s342,43cb7b7f06a1509b648815ef6e62eff4,430
lcc422s111,61ed83dc9c00713966a722768030f92a,429
kbw922s341,9f24904e5f8c68639175f8d3b14a7a0a,9
lce422s141,9f24904e5f8c68639175f8d3b14a7a0a,419
lcm422s331,d0a2302bfa2340cf916616505da8d1f8,428
kbw922s312,3c01d2c57610be9f7a049085e0a0551c,426
lcc422s313,152ff66629a2c88b5cbb633070998bb8,426
kbw922s312,fa63042d746333cb9616932b96ef99e3,424
kbh422s511,ae2b5fc881e9dcc5248d81345082643a,423
kbg422s512,6ea708b6e1a63fb9688244e6263da31f,146
kbj922s341,6ea708b6e1a63fb9688244e6263da31f,198
lcm422s513,6ea708b6e1a63fb9688244e6263da31f,78
lce422s311,7f0a57ee0459813d45d81b56e7ac62c1,350
lce422s331,7f0a57ee0459813d45d81b56e7ac62c1,36
lcm422s111,7f0a57ee0459813d45d81b56e7ac62c1,35
kbg922s312,ab2e12453f9292cef0c2be20b7867d20,420
kbj922s342,9fe9c8d625fa68bca6a8fd90bd0e2bfe,417
kbw422s312,6605d93deffa9723f792dc0363ff455b,417
kbw922s332,6131bde2296bb55fee78de40b6150a76,414
kbh422s331,e0ce76b44c63bef92a9370ebd25e5d7d,413
lce422s512,a292b6a13d9f55658d559f4fb28b6aaa,413
lcm422s341,4df39ef3859173198aeca00a6da049df,413
kbh922s322,d46072eaa8b860516d3249d2cbae4627,412
kbw422s313,5dcf7c7b6bd37f49b01cbcaffeb434d6,412
kbt422s121,2617f5b58a9df30a520d43f6710dd966,410
lcc422s341,b26ee4b46a79d110100de9f524ae794a,410
lcs422s113,2b3853c3d7481df2aa4909b7d14f8cab,410
lcs422s112,c323ab2027e193c72f0926f7e760a5d4,409
kbg922s311,f328058007db938ab5139e09bf6bae18,408
kbh422s531,76f5b0dbb12171f52850bfe9f06b1631,61
kbw422s312,76f5b0dbb12171f52850bfe9f06b1631,124
kbw422s313,76f5b0dbb12171f52850bfe9f06b1631,89
kbw422s331,76f5b0dbb12171f52850bfe9f06b1631,105
kbw422s341,76f5b0dbb12171f52850bfe9f06b1631,29
kbg422s131,a93f1e8b4b0e7af6883e65eab22605a2,406
kbw422s113,4c32b6c934e9dd084f7993eb31b4a4a5,402
lcm422s341,5dadf591a4a8aacd36ba0aaf62fb3ffb,402
kbw922pcs121,6ce5556a01508038e2c02dff7df570a5,398
lcm422s112,95821ec0ea15c6acf6185894c3add641,397
lcc422s113,975a19c545c5197f0a8fab8b92e58b86,395
kbw422s313,9dfb55fb6e9709bcb1df833fa30e741f,393
lcc422s141,b761b3a226b6a540f809a67107bde73c,393
kbg922s312,84971580f2682aaf027f6eb89da9e0da,391
kbw422s312,755b8d46e94dfc63664fe1e13507bfd3,391
kbj922s342,cd60d55d51c7e832e46f4d76d2da5280,389
kbg422s531,6328b4f1c5b5de993bec3e7fcf6aed98,388
kbj422s511,2d337bc6460d135774537f2611f6c272,388
kbj422s513,0e4a7842bdc0a757b9725e532290c095,388
lcs422s513,bc3de4df7b057238a73ee5b36508158f,386
kbh422s121,fdb492274086fb8bb9265f689634b8fe,385
lcm422s521,eefddbb0cb9f04a6d15337801fe43509,383
kbg922s331,d300bcc93ff080905a9e0daffc870037,382
kbt922s331,2993795462deef25e635c526a7547d69,379
lcc422s112,1a46ccdc49c4140235391b6d64530b04,379
kbg922s331,68e3c4624d1a1b884e22e37cb3647131,316
kbj422s512,68e3c4624d1a1b884e22e37cb3647131,62
kbg922s312,c0aed9594b370fe8e1eb68be72a575dc,377
lcm422s131,2711a88c3ccf9c20afdb7a4285ae7799,377
kbh422s111,8576a4ab4c9969d6cec5b5b8cfa7c92c,374
kbj922s312,0a5103492c3fde33368a486e8e15767e,372
kbj922s332,aee30acbade8039c683c5b3e33ffb1ff,372
lcm422s513,c93b6af4ff60f877287fcb0f1f92332f,371
kbg422s511,e86d9eb8dc4210fb5faf6cc5e9bfdbdb,369
kbj922s311,b71ff3625a60720221ea193939fd9335,254
kbt922s311,b71ff3625a60720221ea193939fd9335,115
kbw422s331,e54be6a95c26f56bf7f5ea8c14d76895,140
lce422s311,e54be6a95c26f56bf7f5ea8c14d76895,227
lcm422s542,cdfc64ceaa4b9251e9971ae28c0f99ce,367
lcs422s321,61f5fe7ebe93b27fc90eaa312118eab0,366
kbg922s312,6263fa985891979289fbd71a02ec1fbe,364
kbt922s331,1265ea0a1a5a8a3b4520f232f16cbd1c,364
kbg422s512,084ccaf929d2ef44047675389c131e31,208
lcm422s111,084ccaf929d2ef44047675389c131e31,72
kbw922pms112,bb61f2e112233134c09783c4a17e6724,362
lcc422s541,4388b2982866797295a71c96885a33d7,319
kbg422s512,bd23f65779b463a4c0e7832c7163bdb9,361
lcs422s541,c7c4f222ac6de66a00390dd30a342b88,361
kbw922pms112,7c6f4ed80620e2c4836073cb9d5c611a,360
lcs422s512,6cfce9320cbebd45847363552614018f,360
lcm422s331,8466ff5e8645d51b51a5d006113a1e7b,359
lcs422s111,1415e1583c7c8fee7694fb67eaba815f,359
kbh422s521,acca0c38b7eb0cba5377b7730fb9791a,356
kbj922s332,4227592b13c52242063056d31a9ff2d4,356
kbt422s1NC,5770a0b3b406357171d502cb5f7a6fb8,356
lce422s131,13b6efdf164561c7b55b2caee217ad1e,356
kbg922s312,a18275f71b859af415a4fbaf079ccb5f,355
kbh422s312,59d1bd45d8c213ccd56cccf76798e9a3,355
lce422s311,8242a2fbbd30f55e1894e8c5c569bb9f,355
kbw922pms112,4922adffdf64113232506c3398f484df,354
lcs422s131,4af5ca75eb095708f08da99cb1abbce0,353
lcs422s521,a32f7b22e70afbf844f70a84021271ff,353
kbh922s322,4ed2dc07d7474d1d39f30dc50f41a844,352
kbg922s312,8a42ebc147b64524d5c799b3a56ad44c,350
kbj922s341,63f417ed423d8d6171cb113e2c89048a,224
lcc422s512,63f417ed423d8d6171cb113e2c89048a,4
lcm422s513,63f417ed423d8d6171cb113e2c89048a,112
lcs422s113,63f417ed423d8d6171cb113e2c89048a,10
lcm422s513,6f23a4bc6fab5563aaca562ecdb6f243,350
lcm422s513,842375bc626765d2bd8bd27e77099479,349
lcc422s131,5b67c3884c2fdd317caac762de103ea1,347
kbg922s312,6cb83998141952d599c70ac531eab8cf,345
kbj922s311,982851d305a3f1112104a604f142eb19,231
kbt922s311,982851d305a3f1112104a604f142eb19,113
lcs422s131,0187beddd33d88a52f6907cd1415ccbf,342
kbj922s342,461c332fd97a1eddbef1fe66b8546790,341
lcc422s131,8b544dc6ff1681d3d32eda70acd9032e,339
lcs422s131,5e7a6825249a7b501dff530acf02bbf6,339
lcs422s521,ccf8d025f8a6c13c7a5ea2b80e45ff45,337
kbg922s312,f7a750ed85f4ffc3d82ae45f22b31248,334
kbw422s313,5286734825e8f6fd11ba94211162482d,334
lcs422s112,d74160ce0fdb34fec05176e94050ca73,334
lce422s131,6de960d3f629a2ad58f48d954e11681d,331
kbh922s342,ad7c2c5b5fc7b11ba82bbba0a2ebaf23,330
kbj922s311,bb24c6d6e90f3dddf048a554474c06a3,227
kbt922s311,bb24c6d6e90f3dddf048a554474c06a3,102
lcc422s513,7b19fcd9a93a028bb32fbe0e983dcf28,329
kbg922s311,1162fd6be354221607183b1680679b47,328
lce422s131,c2c36c250690069a155060a3f6f008c9,325
kbg922s312,ac53cbce3935d4b04247c1cb0e436639,323
lcm422s513,0f87445512013d8bc1911001eb134ad7,322
lcc422s113,4dcc7f83d824c52fc2e6b1c9f66eaa2e,321
kbh922s322,3e471511465c9147ec24b26649ee611e,320
kbt922s331,c226250f26090cddb9cd0343fda73167,320
lcc422s311,1c1c7231a667a6a8dfc2f8a319ec7cbf,318
kbb922pmbs121,6dac2b71b836a26f3289c2395b2091ae,317
kbt922s331,9fc38763c0053f446e869f07e9226f79,316
lcm422s341,7792c6ce91c5970247e584407771ef40,316
kbw922s312,7e5aa1a6efc0571337fd46d6dcc6dacd,315
lcs422s513,7ce23a0335446da9eab4b12b82e9777f,315
lcc422s312,efbb955f097a4d5dd06c3e35ddc8f591,136
lce422s521,efbb955f097a4d5dd06c3e35ddc8f591,177
lcm422s112,f60c2aa3b2fe0062328ee60d0bd6b7b1,313
kbg422s531,59aac2ec05c2477795b2acba02965a15,312
kbg922s331,17f5bbeee91e59a7144744773026a6ef,312
kbh422s511,72acf78aab3e8241a2609b8921261271,312
kbh922s322,157f6ea0d8c3afe0ec1e0c2943c44b28,311
kbj922s342,d3971b6e944376a1fb0674bb0c48f519,311
kbg422s113,0418782dd067c7581afbec90f03b42fa,308
kbg922s311,8db3e332c973feb894f62277cb82f097,308
lcc422s312,5ae4d39ac84d43ea3bcc2dc8ee4ad466,156
lce422s521,5ae4d39ac84d43ea3bcc2dc8ee4ad466,152
kbg422s512,8f13b03fd0d786ab6bf7b9cf3aeeb29b,236
kbw922s341,8f13b03fd0d786ab6bf7b9cf3aeeb29b,71
kbw922pcs121,542cd9375cfa89646e1aa0b4ab4cde89,307
kbj422s511,d6164f9d2beea025ccc36745442fbc3f,305
kbh922s322,5568d8e1e66b873cfffbfd94eacde252,302
kbj922s342,5c1d453f00b01a8a062d6496ea5769b2,302
lcm422s513,2ef0a106cbe2ab5b3d027dfd5a475846,301
kbh422s111,b20b5bc9ece11790a4763d2b42233ce0,300
kbj422s131,4db5cfb676d2ea6df3552c3c74d3ed01,300
kbt922s312,89e34edae7f894f16e87dfe3bbdc6e2f,300
lcs422s513,85bf682c441b849753bb15ef14e9f0d4,300
lcm422s513,d1c13fe92c9bd22a33ecc78e10b2f275,297
kbg422s341,588f06e2309fd5be49602d0c63ebcbbd,295
lcm422s331,78b355f9e0683fb9f473fe22d1f20826,295
lcc422s541,a3756a0178e6a4e80bcdeb8383613df1,294
lce422s341,6497ce57a410edd4c51bea6d8b8c1689,294
lcc422s311,74b8efd78221d1fa5dd389c899deb1d6,293
lcm422s511,0b406d1747935ee99c6c11deb30780c5,293
kbg922s311,cf17a1c8f54eeb00c6104b2c1b244ea0,291
kbg922s312,81bad61718e5ce50d692f3e3b7c36156,291
kbg422s121,b944a82b158820520b99321aa5ecb1ca,290
lcm422s513,c97ddb1a69b4558bf1ef3be7036a1c05,290
lcc422s131,a2985e001b1dd08874bf8e851c00ab60,289
kbb922pmbs122,2dfe8f9f43bd39d87b10e2505fa4b270,288
kbh422s313,91dc47b012e769b0bcd024b671533006,287
kbw922s322,5b0af8727d5dff723ec8d9acb1e005ee,287
lcm422s341,c8138b74b66aef6f3dd74330e5b403ab,287
kbg922s311,93f937f58c7ac30ee14bc042f6b8c879,286
kbw422s111,0ce0596b1c571ba0d095cd614afea1ba,286
lcm422s313,3fa2b83419ecdfef59ca58c049fe62fa,286
kbh922s312,e75955a2c03c637dab931f4bdfc73be3,40
kbw922s321,e75955a2c03c637dab931f4bdfc73be3,245
kbj922s312,98a1f100405117669d20e9ebe712a8d1,284
lce422s312,35b6f22acddfbe6d01aa316c03a00744,284
lcc422s311,49a35c5fdb11222e43aba88c113a576f,283
kbh422s311,2fbf3cb06b1317c9da65c5b2157aa0c8,282
kbw422s312,718eaadb39c894ed68c6e34f056808b2,281
kbw922pcs131,da3bb0cf0e1b963ded47de06499c65ea,104
kbw922s341,da3bb0cf0e1b963ded47de06499c65ea,73
lce422s311,da3bb0cf0e1b963ded47de06499c65ea,104
lcs422s321,a8d8c72ff8a871f30ba19b4b4dea98a9,281
kbg922s331,0072ea1eda1961fcea4dbe4295de3c42,278
kbw922pcs121,2f06f50d2fabe1439e436c7e7019c4ba,277
kbw922s312,d3e1feae417894248a19f5b91d58c8d1,276
lcm422s341,6c432d3be1176ed3926704817c306f16,276
lcs422s541,29cd3e1ee792852618d5e4bcbc2e5861,276
kbt922s342,3012a18848be2a0d016fe55e1ec1ef9a,275
lcc422s131,c9ce9e0fa896bdc4d9fb28449a12d987,272
lcm422s341,f47480455390185cd3764a9328b22d5f,271
kbb922pgts111,3e54134cc061871dcb62fa219af60b2b,91
kbb922pgts112,3e54134cc061871dcb62fa219af60b2b,178
kbg922s341,7d9aedcb772e53bb6966a8570e4dd266,269
kbj922s312,1b0ca1a73e3fc151e81aaf56e473445d,269
kbw922pcs111,31b34decfef0437daebaefa1e56af49c,269
lcm422s312,476161235ad637748ff496e54a6bfa0b,269
kbh922s312,914bfc2fba799fcac6aa5cf6a3fb2703,267
lcm422s341,f55147b92b9c5dbf2b1e3212807d113a,267
kbb922pmbs121,02cb20a578f7ebb78774ebd7097555f9,266
kbg922s312,c28f8a6e1fe0bf8e5dc38a4a5b292327,266
kbw922s312,7c9bda9eeac4500d0623f49c68bf0c7a,266
kbj422s111,f1b9f0b68f9c4c3c6ec608549525a08a,265
lcm422s113,6f5b9674a0ff0538cc8e148432e8b0d4,265
kbh422s311,ae6ddd729b8e6aa76702aca16425a353,264
kbb922pmbs121,1bf4a40c169d28c35f2596649e125212,263
kbw922s332,949011f70a29614552018121fd88cc8e,262
kbj922s312,f877b2b583d1847241ac0afbea652894,261
kbj922s341,c38113779f6eb6fc2ba71a81fc0e83bd,260
kbw422s312,d0f15a6f3f61f673fbfaa029b2a64cd4,260
lcm422s331,3f3439c514476c764709980831083883,257
lcm422s513,32ff979dd3a29f3841dc5207ddd96feb,255
kbj411s1NC,051f4d1129d48278a67577184e20dba6,253
lcm422s321,e1041a2b2a6f955b2a1f56733b993236,250
kbh422s321,79f7351b088b99adf5695d7defd2b995,249
kbh922s312,3e79f9c90ee14b6941601953927ec175,249
kbg922s331,8288b0073505d64fe9843ca57e9e50af,248
kbw922pcs132,b12cd3da740454718dc71c594b2f55ac,248
lcm422s131,224b271ac97548bc9d67705c89d21b1f,248
kbj411s1NC,c9d7c9bbd1c9522e50423bab119f8512,246
kbw922s342,67f4e9403e934f2a5f1ca7ac547f8663,246
kbj422s521,5e1414e0a64712b74b5c45576a82a5f4,245
kbw922pns112,cce7b1bef143edda6b1c0c36b73ea575,245
lce422s512,27ef151ee02deea54e32362938ecb390,245
kbb922pmbs121,9050716aefa4b788ea7acbecb342b330,244
kbh422s111,5a848c0477541e3fdf47d18751b550cf,244
lcm422s113,51636cb7e5241c3a1d18ed522aa2a203,140
lcm422s341,51636cb7e5241c3a1d18ed522aa2a203,102
lcs422s513,9bfa456cff812600fee2bdc95591d9af,242
lcm422s341,0873c84492ddf239fbdb1f00a3ca441f,241
kbh422s341,c152f405df6f39b210302280f3fcacbe,239
kbw922s341,5e2e40af17df76757e8668988d9131be,239
kbt422s121,3af32c1d140d70171c575228a5a9e994,237
lce422s131,c9c282e0e2b91073e50706748f87fd4b,205
lce422s311,c9c282e0e2b91073e50706748f87fd4b,32
lce422s512,6b324bd260eddd261907cebe0b16bfd2,237
kbg922s331,975712d36ea73e59e810e962f6dde07e,236
kbg922s341,51ec6bb3cc96257da13860a88c80c650,236
kbw922s332,79094aac4467c57ccdd38ec3dce70219,236
lcm422s111,9a5d2c70deb7044628707569d957a589,236
lcm422s341,d47f68ddc47f713fbaacaec774714ab8,236
kbg922s321,f7af5798cdf8556245ef634896a22f47,235
kbw422s112,77a479d64bbb9665fbd8c50dfa723740,235
lcc422s113,9c398caa9d5ca462a37dd621a8494b8d,235
lcc422s513,6ab863be83ee67648eafab968ac8b0ec,235
kbg922s311,fcf79284689987f31ccde43ca35ec64f,234
kbj922s332,0a3349737892f1d9bd1d417776dc67df,234
kbw922s332,85d80d4c37e4fc19d17112445ade659e,234
kbg922s312,fddf9d880218747c5f0ea02781e5adfc,233
kbg922s312,c7b99f64637f625c488484e5818c5f5d,233
lcm422s542,1291eb8669528aebb135e38bad9e9682,233
kbg922s321,e62b94d49feca74f7d89a344279ca7f8,232
kbg922s331,53062fb9e06c5ced64a422859cd1ff82,232
lcm422s341,2fa7af8a31c32e88cc74f68674676186,232
lcs422s141,5598b4022b1a3520cbc17dc4092f385b,231
kbw422s312,22154135859ab521f9f59d5545912cca,230
kbw922s341,73e19e010ace8b29cb4e5d82ea3c9feb,230
lcc422s311,ecaf55bc0299ca0e8646b79c4623076d,230
lcm422s331,943ee03ade45357d7322272a665cbf0a,230
lcm422s341,6893400a0789d51f21fbc98a16ce7a43,230
kbw922s341,aeac26685b6e065d03aa8db91c63afa3,229
kbg422s531,dbc3936fa1d6e1140d407f6831212d3d,228
kbw422s313,ec4a6c0c2dc17a52e70bb9a8123fb0ce,227
lcm422s341,689b7f3716086f24dc83aeca886d95f9,224
lcs422s512,38f7fd8966f3a56b311f3258ac0a485a,224
kbg922s312,f20cd030c5363dc38efb3cb2dba39b2b,223
kbb922pmbs122,5d8bf502fd3dcbd7bef9ca35fb6207df,222
kbh422s312,80c01ea9705362d3cb10429193b7226e,221
kbw922pcs121,ddd9d05508c321cc132caf422bf42a51,221
lce422s112,bda10077eaf3d333b4f500aecc9d618a,220
kbb922pmts121,6ed7e1f97209facce137ed3dfa2f75c6,219
lcs422s141,eba5440548f5c89d2f65fffce2cb273f,219
kbw922s332,926b88193cccc727b27dfa85876e33b5,218
lcm422s341,1276e9b90a3dbffee9d9f37818684e30,218
lcm422s341,060f3c39ae2ff73642e710e4e9314581,218
kbw922s341,56161f822c8def2c942d908e92f4c8c3,217
lcm422s341,c674a8c1cd77104d9cc112d468d8cce7,217
kbw422s113,9976942c7eb7a71390aabe9a792ffbd1,216
lcm422s341,318aa0f0d4de9614b920b461a0ac9a88,216
kbw922s342,6d9fe969af17069fca7c3a8a379ba372,215
kbb922pmbs122,d4153e0f86d8a3de4d08e30d8d259b38,5
kbh422s313,d4153e0f86d8a3de4d08e30d8d259b38,28
kbh422s321,d4153e0f86d8a3de4d08e30d8d259b38,25
kbh422s331,d4153e0f86d8a3de4d08e30d8d259b38,132
kbh422s341,d4153e0f86d8a3de4d08e30d8d259b38,12
kbh422s531,d4153e0f86d8a3de4d08e30d8d259b38,6
kbj922s311,d4153e0f86d8a3de4d08e30d8d259b38,6
kbw922s312,d685f6b62e0808cc274d48983d528cb4,214
kbw922s342,628602e135198d03a3f8ca9fafb0e86f,214
lcm422s341,fe975e9c32316ade70042a7370cd7849,212
kbg922s341,65efe2abf8d5f6428baa0585ba117f97,211
kbh422s313,c4d8b4e5f8e1eb8c9b6db86fd52c83dd,211
kbb922pmbs112,ca9ee29d0d1c72e762f64d335784a057,210
lcm422s341,998baf34b106afaedc1b83a47cdfc26a,210
kbw922pcs122,2cf7237fdbd1d351f49224cdef74db39,209
lcm422s111,551b3ec732dbe1c05593abe230ca4f53,209
kbj922s341,48e7539b21a093621397335ec0d502e6,208
kbh422s331,057f04f0d2fd60179d41602e631d92f6,207
kbw922pms121,41c91665d034487dc7b05949760dc7c1,207
kbw922s332,634244ec958516759da059a87cd769e0,207
lcm422s512,f4e6ca35108df396c0c0030134acee40,207
kbh422s311,5b68bf8cde93657fdd6fe8a425f9d2ff,205
lcm422s312,71a33d0243721e68c701200416349440,205
kbh422s511,54f6e2c60a55d20c59871315dcccd040,203
kbw922s341,41f2dac9d4d046208ebc4d7ee8b6d447,203
lce422s311,f27cfbbf8ba0edf6633b0650fc4dfd87,203
kbh422s312,1206285cb850b4a69a0d1816520bb09d,202
kbh422s321,2136535304d1abfddc8ac5033f115917,202
kbh422s521,003d2b3ba434c86c2e91f748639ed0e5,202
lcm422s111,5ea48ca6e435802b83e842081e95ff7d,202
lcc422s113,2af2c09d1dd6fcfc5d2b83147285d678,201
lce422s512,00f3ea471bfdc618416a1532eb6fb33a,201
lce422s521,2162372dc5d72fb2027fc4e8645edd75,199
kbg422s131,45adfc4a4ee6bfa8c6ed537e3ed335ad,198
kbg922s341,66823dbbefea628983958c0fd5dcc0b4,198
kbj922s341,2a425b53e4503e7b98f96b9fee9a69a3,198
kbg922s341,9c492ec648fbeb7d31fa4cc9458487fa,196
kbj922s341,30723be59cf32575189a7c270c53a965,196
kbw922s342,9fca36b206d97dfe5d343edcb15b15dc,196
kbt422s513,adc3aeccaba554b8b20f9323d98dcba9,195
kbw922pcs121,c3d1995ccd2d3baec823c442f8d6f390,194
lcs422s113,ead08b847195afb8e0c0bd5ced31b35c,194
kbw922s341,64955fb335c76acf86a6f5bd0f914d6f,193
lcm422s341,a77ed96f61308f541e4e041917cad453,193
lcc422s311,0159e718c185a6b4619fd2b748746a32,96
lce422s321,0159e718c185a6b4619fd2b748746a32,96
kbt922s341,7921a2e92b76d3a30429cb71dfa98278,191
kbb922pmbs122,0a3f350b8aedc52dfa9463f7d2705a7d,190
kbg922s311,de2741739c6030e8347291182ca66fec,190
kbj922s341,f8dbcf47136e0a7db4fa467802cd9443,190
lce422s512,88bbf664da38d5043867532986fffadb,190
lcm422s511,cc0dc89e9ea9b4870707a866c4bbed0f,190
kbh422s312,1239b81d94022950ea61c2c6cded8b1a,189
kbh922s331,e79878c7a48ff8a7668727531a40f9dd,189
lcm422s512,b4be8e4c7c85610038f8cdc44868a8c1,189
lcc422s113,af902e79b59ac3eefc8e03056cd8f087,188
lcm422s113,4a7440e13c2ca711646acd487c240e59,188
lcm422s113,042f97122184b9523dd605e754bedfbc,188
lcm422s341,5df081430224fd8897935de6ac1cbd17,188
kbj922s341,6bd8b45a8a69e2dc7efec0eca493111c,187
lcm422s341,95e40f784959668125887e519b5f29b6,186
lce422s341,068542d44b49da8197505c9dd025cc07,185
lcm422s341,9b7540d2baa55389e4c896c74695705a,185
kbt422s513,203667fc166b13ce859ac5da7a464df7,183
lcc422s311,36262304709395321c5c6bc983e8741f,183
kbg922s322,8156db0bcfd4707e72e82bbec84ddf1f,182
lcm422s513,5fecd19b9705adc14e36841d56e95f70,181
kbj922s341,c34aa1b6bf411485cac15a3d58af676a,180
kbj922s341,70df448374551d4e801ff311595fd56f,180
lcs422s112,d8aa8248e2381f4409af98db50ecb5d0,180
lcc422s113,96a7889313a8764d724748b6b711377e,178
kbw922s341,939a906cfb5664c12fcaa2ee4d98fa02,177
kbw422s313,a8d07c5c50a33c358aa7c0b2eb5b451b,176
lce422s341,ea8607c443850135e31df16960a199c6,176
kbg922s312,df0c98a4fef3a92d6eb1860e83e9a39b,175
kbh922s312,725799301741fba930c5ab21e62148d8,175
lcm422s513,ed7a1063f6c0315c9090f647e7415785,175
kbj922s341,8221cd652f55e930b6a34a172d563bd0,172
kbj922s341,0ff50c1748a7bba6422a0a5df91395bd,172
kbt422s513,dbf41895327f3ae4e7558d185c0be862,172
lcc422s313,118e0574e54ecc74b35d1c473c0c1542,172
lcc422s511,0dc7f41f37ca4fd0768bf86381247020,172
lcm422s113,ebbc17b448348ea00862f4e6cf349852,172
kbt922s312,79c5bf8e719046b98ea4b9639d500374,171
kbw922pcs132,7b0764f89b20b49952930622d2497547,171
lcs422s313,41d4870b966367a408b2d1dfe72bc7bf,171
kbg422s511,419cc090e070159d7658a37b6257575e,170
kbg922s311,69719c9f4643fb3958adaad11c6dc8f2,170
kbw422s313,912f5486039fea8751cbf30418de2803,170
lcs422s112,75ae7435c9fc8599e64741b4af41ad73,170
lcm422s513,ec085d45853aeddc4e829b79eaf161ee,169
kbw922pcs122,9782bb99d321216b9c5687c7574b80df,168
